date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1980-01-02 00:00:00,54.25,56.38,54.25,56.38,294600,3.0916031083,3.2129877096,3.0916031083,3.2129877096,1178400,0.0,1.0
1980-01-03 00:00:00,54.38,55.5,53.5,54.25,632800,3.0990115582,3.162838203,3.0488620515,3.0916031083,2531200,0.0,1.0
1980-01-04 00:00:00,54.13,55.25,54.0,54.38,494200,3.0847645393,3.1485911841,3.0773560894,3.0990115582,1976800,0.0,1.0
1980-01-07 00:00:00,54.13,54.63,54.13,54.13,453400,3.0847645393,3.1132585771,3.0847645393,3.0847645393,1813600,0.0,1.0
1980-01-08 00:00:00,54.63,54.75,54.13,54.13,284600,3.1132585771,3.1200971462,3.0847645393,3.0847645393,1138400,0.0,1.0
1980-01-09 00:00:00,54.13,55.13,54.0,54.63,735600,3.0847645393,3.141752615,3.0773560894,3.1132585771,2942400,0.0,1.0
1980-01-10 00:00:00,54.0,54.38,53.75,54.13,544800,3.0773560894,3.0990115582,3.0631090705,3.0847645393,2179200,0.0,1.0
1980-01-11 00:00:00,53.63,54.0,53.63,54.0,207200,3.0562705014,3.0773560894,3.0562705014,3.0773560894,828800,0.0,1.0
1980-01-14 00:00:00,53.63,54.0,53.63,53.63,390200,3.0562705014,3.0773560894,3.0562705014,3.0562705014,1560800,0.0,1.0
1980-01-15 00:00:00,54.0,54.0,53.5,53.63,224800,3.0773560894,3.0773560894,3.0488620515,3.0562705014,899200,0.0,1.0
1980-01-16 00:00:00,54.25,56.0,54.0,54.0,748600,3.0916031083,3.1913322409,3.0773560894,3.0773560894,2994400,0.0,1.0
1980-01-17 00:00:00,54.38,55.0,54.0,54.25,477400,3.0990115582,3.1343441651,3.0773560894,3.0916031083,1909600,0.0,1.0
1980-01-18 00:00:00,57.0,57.0,54.5,54.5,545400,3.2483203166,3.2483203166,3.1058501273,3.1058501273,2181600,0.0,1.0
1980-01-21 00:00:00,59.38,59.5,57.5,57.5,689600,3.3839519368,3.3907905059,3.2768143545,3.2768143545,2758400,0.0,1.0
1980-01-22 00:00:00,59.13,59.75,59.13,59.38,350600,3.3697049179,3.4050375249,3.3697049179,3.3839519368,1402400,0.0,1.0
1980-01-23 00:00:00,60.25,60.75,59.13,59.13,298200,3.4335315627,3.4620256006,3.3697049179,3.3697049179,1192800,0.0,1.0
1980-01-24 00:00:00,61.13,61.88,61.0,61.0,367200,3.4836810694,3.5264221262,3.4762726195,3.4762726195,1468800,0.0,1.0
1980-01-25 00:00:00,61.0,61.0,60.13,61.0,341000,3.4762726195,3.4762726195,3.4266929936,3.4762726195,1364000,0.0,1.0
1980-01-28 00:00:00,62.0,62.38,60.25,61.0,289800,3.5332606952,3.554916164,3.4335315627,3.4762726195,1159200,0.0,1.0
1980-01-29 00:00:00,61.13,62.63,60.63,62.0,551400,3.4836810694,3.569163183,3.4551870315,3.5332606952,2205600,0.0,1.0
1980-01-30 00:00:00,61.88,62.0,60.88,61.13,249400,3.5264221262,3.5332606952,3.4694340504,3.4836810694,997600,0.0,1.0
1980-01-31 00:00:00,62.25,63.5,62.0,62.0,375000,3.5475077142,3.6187428088,3.5332606952,3.5332606952,1500000,0.0,1.0
1980-02-01 00:00:00,64.0,64.0,61.63,62.25,356200,3.6472368467,3.6472368467,3.5121751072,3.5475077142,1424800,0.0,1.0
1980-02-04 00:00:00,63.5,64.75,63.5,64.0,476400,3.6187428088,3.6899779035,3.6187428088,3.6472368467,1905600,0.0,1.0
1980-02-05 00:00:00,63.75,63.75,63.0,63.5,297200,3.6329898278,3.6329898278,3.590248771,3.6187428088,1188800,0.0,1.0
1980-02-06 00:00:00,68.5,68.5,63.63,63.75,828600,3.9036831875,3.9036831875,3.6261512587,3.6329898278,3314400,0.0,1.0
1980-02-07 00:00:00,72.75,74.75,71.5,71.5,1544600,4.1458825093,4.2598586608,4.0746474147,4.0746474147,6178400,0.0,1.0
1980-02-08 00:00:00,75.37,75.5,72.5,72.75,1113800,4.2951912678,4.3025997176,4.1316354904,4.1458825093,4455200,0.0,1.0
1980-02-11 00:00:00,72.75,75.25,72.75,75.25,979000,4.1458825093,4.2883526987,4.1458825093,4.2883526987,3916000,0.0,1.0
1980-02-12 00:00:00,73.0,73.25,70.5,72.75,573600,4.1601295283,4.1743765472,4.0176593389,4.1458825093,2294400,0.0,1.0
1980-02-13 00:00:00,71.5,74.0,71.37,73.0,548200,4.0746474147,4.217117604,4.0672389648,4.1601295283,2192800,0.0,1.0
1980-02-14 00:00:00,70.75,72.87,69.75,71.5,381200,4.0319063579,4.1527210784,3.9749182822,4.0746474147,1524800,0.0,1.0
1980-02-15 00:00:00,70.5,70.5,69.0,70.5,483600,4.0176593389,4.0176593389,3.9321772254,4.0176593389,1934400,0.0,1.0
1980-02-19 00:00:00,69.62,70.25,69.0,70.25,336400,3.9675098323,4.00341232,3.9321772254,4.00341232,1345600,0.0,1.0
1980-02-20 00:00:00,74.25,74.5,70.0,70.0,745200,4.2313646229,4.2456116419,3.9891653011,3.9891653011,2980800,0.0,1.0
1980-02-21 00:00:00,73.25,77.0,73.0,74.25,841800,4.1743765472,4.3880818312,4.1601295283,4.2313646229,3367200,0.0,1.0
1980-02-22 00:00:00,77.37,79.0,72.5,73.25,1265400,4.4091674192,4.5020579827,4.1316354904,4.1743765472,5061600,0.0,1.0
1980-02-25 00:00:00,76.62,77.25,75.5,77.25,555400,4.3664263624,4.4023288501,4.3025997176,4.4023288501,2221600,0.0,1.0
1980-02-26 00:00:00,80.5,80.5,76.0,76.62,875200,4.5875400962,4.5875400962,4.3310937555,4.3664263624,3500800,0.0,1.0
1980-02-27 00:00:00,79.0,83.25,79.0,80.5,1239400,4.5020579827,4.7442573045,4.5020579827,4.5875400962,4957600,0.0,1.0
1980-02-28 00:00:00,79.62,80.75,79.0,79.0,524000,4.5373905896,4.6017871152,4.5020579827,4.5020579827,2096000,0.0,1.0
1980-02-29 00:00:00,79.5,80.5,79.12,79.62,294200,4.5305520205,4.5875400962,4.5088965517,4.5373905896,1176800,0.0,1.0
1980-03-03 00:00:00,78.37,79.37,78.37,79.37,487600,4.4661554949,4.5231435707,4.4661554949,4.5231435707,1950400,0.0,1.0
1980-03-04 00:00:00,81.37,82.0,77.75,78.37,634400,4.6371197221,4.6730222098,4.430822888,4.4661554949,2537600,0.0,1.0
1980-03-05 00:00:00,81.0,85.0,81.0,81.37,576600,4.6160341341,4.843986437,4.6160341341,4.6371197221,2306400,0.0,1.0
1980-03-06 00:00:00,78.25,80.87,77.75,80.87,556600,4.4593169259,4.6086256843,4.430822888,4.6086256843,2226400,0.0,1.0
1980-03-07 00:00:00,76.25,77.75,75.75,77.75,578200,4.3453407744,4.430822888,4.3168467365,4.430822888,2312800,0.0,1.0
1980-03-10 00:00:00,75.75,77.25,75.0,76.25,416600,4.3168467365,4.4023288501,4.2741056797,4.3453407744,1666400,0.0,1.0
1980-03-11 00:00:00,77.37,78.0,76.5,76.5,499800,4.4091674192,4.4450699069,4.3595877933,4.3595877933,1999200,0.0,1.0
1980-03-12 00:00:00,77.37,77.37,75.12,77.37,296000,4.4091674192,4.4091674192,4.2809442488,4.4091674192,1184000,0.0,1.0
1980-03-13 00:00:00,74.5,77.75,74.25,77.37,432400,4.2456116419,4.430822888,4.2313646229,4.4091674192,1729600,0.0,1.0
1980-03-14 00:00:00,73.5,74.75,73.0,74.5,254800,4.1886235661,4.2598586608,4.1601295283,4.2456116419,1019200,0.0,1.0
