date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-07-29 00:00:00,34.82,40.25,33.35,38.0,101816824,34.82,40.25,33.35,38.0,101816824,0.0,1.0
2021-07-30 00:00:00,35.15,36.9795,33.25,34.93,40632228,35.15,36.9795,33.25,34.93,40632228,0.0,1.0
2021-08-02 00:00:00,37.68,37.98,35.3,35.97,19948534,37.68,37.98,35.3,35.97,19948534,0.0,1.0
2021-08-03 00:00:00,46.8,48.59,37.1594,37.911,93819198,46.8,48.59,37.1594,37.911,93819198,0.0,1.0
2021-08-04 00:00:00,70.39,85.0,54.4,54.45,172986777,70.39,85.0,54.4,54.45,172986777,0.0,1.0
2021-08-05 00:00:00,50.97,66.5,50.46,62.9,82470402,50.97,66.5,50.46,62.9,82470402,0.0,1.0
2021-08-06 00:00:00,55.01,60.88,53.1,57.77,70131720,55.01,60.88,53.1,57.77,70131720,0.0,1.0
2021-08-09 00:00:00,56.83,59.96,56.0,59.0835,27495240,56.83,59.96,56.0,59.0835,27495240,0.0,1.0
2021-08-10 00:00:00,53.94,58.49,53.5,56.4852,17066352,53.94,58.49,53.5,56.4852,17066352,0.0,1.0
2021-08-11 00:00:00,51.19,54.6058,49.0,54.5683,15893137,51.19,54.6058,49.0,54.5683,15893137,0.0,1.0
2021-08-12 00:00:00,48.1,50.39,47.52,50.125,13426242,48.1,50.39,47.52,50.125,13426242,0.0,1.0
2021-08-13 00:00:00,50.63,53.2,48.22,48.45,25522129,50.63,53.2,48.22,48.45,25522129,0.0,1.0
2021-08-16 00:00:00,47.19,49.79,47.0,49.4,12052503,47.19,49.79,47.0,49.4,12052503,0.0,1.0
2021-08-17 00:00:00,46.67,48.85,46.01,47.3,9160299,46.67,48.85,46.01,47.3,9160299,0.0,1.0
2021-08-18 00:00:00,49.8,52.06,47.2,47.9651,24407995,49.8,52.06,47.2,47.9651,24407995,0.0,1.0
2021-08-19 00:00:00,44.69,46.88,44.135,45.06,18517574,44.69,46.88,44.135,45.06,18517574,0.0,1.0
2021-08-20 00:00:00,42.64,45.56,42.44,45.2,11764299,42.64,45.56,42.44,45.2,11764299,0.0,1.0
2021-08-23 00:00:00,45.29,46.85,43.32,44.16,15664716,45.29,46.85,43.32,44.16,15664716,0.0,1.0
2021-08-24 00:00:00,49.38,50.24,46.0,46.46,17122747,49.38,50.24,46.0,46.46,17122747,0.0,1.0
2021-08-25 00:00:00,48.98,50.99,47.5,48.425,10837516,48.98,50.99,47.5,48.425,10837516,0.0,1.0
2021-08-26 00:00:00,46.86,49.8499,46.4,48.0,7187728,46.86,49.8499,46.4,48.0,7187728,0.0,1.0
2021-08-27 00:00:00,46.87,48.1,46.14,46.7986,6058053,46.87,48.1,46.14,46.7986,6058053,0.0,1.0
2021-08-30 00:00:00,43.64,46.6,42.56,46.3,12363840,43.64,46.6,42.56,46.3,12363840,0.0,1.0
2021-08-31 00:00:00,44.32,44.5,41.51,42.03,8847512,44.32,44.5,41.51,42.03,8847512,0.0,1.0
2021-09-01 00:00:00,44.57,47.12,43.7,43.76,11012953,44.57,47.12,43.7,43.76,11012953,0.0,1.0
2021-09-02 00:00:00,44.49,45.7999,44.2,45.202,4099172,44.49,45.7999,44.2,45.202,4099172,0.0,1.0
2021-09-03 00:00:00,43.35,44.88,43.15,44.6928,4676645,43.35,44.88,43.15,44.6928,4676645,0.0,1.0
2021-09-07 00:00:00,42.13,43.39,41.75,43.33,6179176,42.13,43.39,41.75,43.33,6179176,0.0,1.0
2021-09-08 00:00:00,40.05,42.21,39.81,42.0,7834862,40.05,42.21,39.81,42.0,7834862,0.0,1.0
2021-09-09 00:00:00,41.28,42.54,40.3813,40.5,6981918,41.28,42.54,40.3813,40.5,6981918,0.0,1.0
2021-09-10 00:00:00,41.17,42.52,40.72,41.5,5521802,41.17,42.52,40.72,41.5,5521802,0.0,1.0
2021-09-13 00:00:00,40.6,41.3899,39.8,41.22,4309173,40.6,41.3899,39.8,41.22,4309173,0.0,1.0
2021-09-14 00:00:00,40.02,41.0,39.23,41.0,4298047,40.02,41.0,39.23,41.0,4298047,0.0,1.0
2021-09-15 00:00:00,41.87,41.94,39.83,40.2,5835873,41.87,41.94,39.83,40.2,5835873,0.0,1.0
2021-09-16 00:00:00,41.95,42.43,40.91,41.62,4206706,41.95,42.43,40.91,41.62,4206706,0.0,1.0
2021-09-17 00:00:00,42.38,42.9012,41.9,41.92,5000840,42.38,42.9012,41.9,41.92,5000840,0.0,1.0
2021-09-20 00:00:00,40.7,41.56,40.0301,40.62,4437794,40.7,41.56,40.0301,40.62,4437794,0.0,1.0
2021-09-21 00:00:00,42.29,42.69,40.7938,41.04,5984827,42.29,42.69,40.7938,41.04,5984827,0.0,1.0
2021-09-22 00:00:00,46.88,46.94,42.76,43.0004,14619488,46.88,46.94,42.76,43.0004,14619488,0.0,1.0
2021-09-23 00:00:00,45.94,47.84,44.71,46.285,12129439,45.94,47.84,44.71,46.285,12129439,0.0,1.0
2021-09-24 00:00:00,44.91,46.55,44.35,44.7,6057991,44.91,46.55,44.35,44.7,6057991,0.0,1.0
2021-09-27 00:00:00,44.76,45.91,43.95,44.93,4041686,44.76,45.91,43.95,44.93,4041686,0.0,1.0
2021-09-28 00:00:00,44.62,45.96,42.51,43.92,5791895,44.62,45.96,42.51,43.92,5791895,0.0,1.0
2021-09-29 00:00:00,43.13,45.4625,43.1,44.17,4597599,43.13,45.4625,43.1,44.17,4597599,0.0,1.0
2021-09-30 00:00:00,42.08,43.13,41.41,43.13,3535993,42.08,43.13,41.41,43.13,3535993,0.0,1.0
2021-10-01 00:00:00,41.9,42.78,41.12,42.3617,2655845,41.9,42.78,41.12,42.3617,2655845,0.0,1.0
2021-10-04 00:00:00,40.93,41.8123,40.25,41.8,2647750,40.93,41.8123,40.25,41.8,2647750,0.0,1.0
2021-10-05 00:00:00,42.01,42.4899,41.0509,41.074,2813392,42.01,42.4899,41.0509,41.074,2813392,0.0,1.0
2021-10-06 00:00:00,42.06,42.65,41.7,42.0,2730242,42.06,42.65,41.7,42.0,2730242,0.0,1.0
