date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-08-06 00:00:00,16.18,16.91,15.56,16.5,24197800,1.1559555042,1.2081092445,1.1116605467,1.1788174178,241978000,0.0,1.0
2009-08-07 00:00:00,16.43,16.76,16.03,16.15,2454300,1.1738163742,1.1973927226,1.1452389823,1.1538121998,24543000,0.0,1.0
2009-08-10 00:00:00,15.97,16.63,15.61,16.63,2421000,1.1409523735,1.1881050702,1.1152327207,1.1881050702,24210000,0.0,1.0
2009-08-11 00:00:00,15.67,16.0,15.5,15.98,2305400,1.1195193295,1.1430956779,1.1073739379,1.1416668083,23054000,0.0,1.0
2009-08-12 00:00:00,16.0,16.2,15.66,16.15,1451300,1.1430956779,1.1573843738,1.1188048947,1.1538121998,14513000,0.0,1.0
2009-08-13 00:00:00,16.55,16.72,16.0,16.0,1150600,1.1823895918,1.1945349834,1.1430956779,1.1430956779,11506000,0.0,1.0
2009-08-14 00:00:00,16.6,17.0,16.25,16.5,637800,1.1859617658,1.2145391577,1.1609565478,1.1788174178,6378000,0.0,1.0
2009-08-17 00:00:00,16.22,16.37,16.2,16.27,254400,1.1588132434,1.1695297654,1.1573843738,1.1623854174,2544000,0.0,1.0
2009-08-18 00:00:00,17.07,17.2,16.35,16.48,1446700,1.2195402013,1.2288278537,1.1681008958,1.1773885482,14467000,0.0,1.0
2009-08-19 00:00:00,17.89,17.94,16.8,16.84,2070800,1.2781238548,1.2816960288,1.2002504618,1.2031082009,20708000,0.0,1.0
2009-08-20 00:00:00,17.76,17.95,17.29,17.95,1882100,1.2688362024,1.2824104636,1.2352577669,1.2824104636,18821000,0.0,1.0
2009-08-21 00:00:00,17.82,17.97,17.58,17.79,863600,1.2731228112,1.2838393332,1.2559763761,1.2709795068,8636000,0.0,1.0
2009-08-24 00:00:00,17.5,17.85,17.3,17.52,1021600,1.2502608977,1.2752661156,1.2359722017,1.2516897673,10216000,0.0,1.0
2009-08-25 00:00:00,17.85,17.9,17.55,17.65,530800,1.2752661156,1.2788382896,1.2538330717,1.2609774196,5308000,0.0,1.0
2009-08-26 00:00:00,17.85,17.85,17.15,17.69,708600,1.2752661156,1.2752661156,1.2252556797,1.2638351588,7086000,0.0,1.0
2009-08-27 00:00:00,18.16,18.21,17.55,17.85,1161100,1.2974135944,1.3009857684,1.2538330717,1.2752661156,11611000,0.0,1.0
2009-08-28 00:00:00,18.47,19.0,18.0,18.1,1295000,1.3195610731,1.3574261175,1.2859826376,1.2931269856,12950000,0.0,1.0
2009-08-31 00:00:00,18.2,18.4,17.81,18.35,1004800,1.3002713336,1.3145600295,1.2724083764,1.3109878555,10048000,0.0,1.0
2009-09-01 00:00:00,17.85,18.44,16.94,18.25,1383500,1.2752661156,1.3174177687,1.2102525489,1.3038435076,13835000,0.0,1.0
2009-09-02 00:00:00,17.68,18.25,17.48,17.76,1293400,1.263120724,1.3038435076,1.2488320281,1.2688362024,12934000,0.0,1.0
2009-09-03 00:00:00,17.45,17.97,17.0,17.97,3657700,1.2466887237,1.2838393332,1.2145391577,1.2838393332,36577000,0.0,1.0
2009-09-04 00:00:00,17.76,17.9989,17.49,17.75,1158600,1.2688362024,1.2859040498,1.2495464629,1.2681217676,11586000,0.0,1.0
2009-09-08 00:00:00,17.7,17.93,17.45,17.76,574900,1.2645495936,1.280981594,1.2466887237,1.2688362024,5749000,0.0,1.0
2009-09-09 00:00:00,17.26,17.85,17.22,17.85,551200,1.2331144625,1.2752661156,1.2302567233,1.2752661156,5512000,0.0,1.0
2009-09-10 00:00:00,17.05,17.46,16.95,17.01,415200,1.2181113317,1.2474031585,1.2109669837,1.2152535925,4152000,0.0,1.0
2009-09-11 00:00:00,16.88,17.33,16.54,17.0,620300,1.2059659401,1.2381155061,1.181675157,1.2145391577,6203000,0.0,1.0
2009-09-14 00:00:00,16.65,16.8999,16.31,16.64,1614500,1.1895339398,1.2073876654,1.1652431566,1.188819505,16145000,0.0,1.0
