date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1980-12-12 00:00:00,28.75,28.87,28.75,28.75,2093900,0.098550866,0.0989622088,0.098550866,0.098550866,469034069,0.0,1.0
1980-12-15 00:00:00,27.25,27.38,27.25,27.38,785200,0.0934090817,0.093854703,0.0934090817,0.093854703,175884975,0.0,1.0
1980-12-16 00:00:00,25.25,25.37,25.25,25.37,472000,0.0865533693,0.086964712,0.0865533693,0.086964712,105728105,0.0,1.0
1980-12-17 00:00:00,25.87,26.0,25.87,25.87,385900,0.0886786401,0.0891242614,0.0886786401,0.0886786401,86441686,0.0,1.0
1980-12-18 00:00:00,26.63,26.75,26.63,26.63,327900,0.0912838108,0.0916951536,0.0912838108,0.0912838108,73449673,0.0,1.0
1980-12-19 00:00:00,28.25,28.38,28.25,28.25,217100,0.0968369379,0.0972825592,0.0968369379,0.0968369379,48630448,0.0,1.0
1980-12-22 00:00:00,29.63,29.75,29.63,29.63,166800,0.1015673795,0.1019787222,0.1015673795,0.1015673795,37363237,0.0,1.0
1980-12-23 00:00:00,30.88,31.0,30.88,30.88,209600,0.1058521997,0.1062635425,0.1058521997,0.1058521997,46950446,0.0,1.0
1980-12-24 00:00:00,32.5,32.63,32.5,32.5,214300,0.1114053268,0.1118509481,0.1114053268,0.1114053268,48003248,0.0,1.0
1980-12-26 00:00:00,35.5,35.62,35.5,35.5,248100,0.1216888954,0.1221002382,0.1216888954,0.1216888954,55574455,0.0,1.0
1980-12-29 00:00:00,36.0,36.13,36.0,36.0,415900,0.1234028235,0.1238484448,0.1234028235,0.1234028235,93161693,0.0,1.0
1980-12-30 00:00:00,35.12,35.25,35.12,35.25,307500,0.1203863101,0.1208319314,0.1203863101,0.1208319314,68880068,0.0,1.0
1980-12-31 00:00:00,34.13,34.25,34.13,34.25,159600,0.1169927324,0.1174040752,0.1169927324,0.1174040752,35750435,0.0,1.0
1981-01-02 00:00:00,34.5,34.75,34.5,34.5,96700,0.1182610392,0.1191180033,0.1182610392,0.1182610392,21660821,0.0,1.0
1981-01-05 00:00:00,33.75,33.87,33.75,33.87,159500,0.115690147,0.1161014898,0.115690147,0.1161014898,35728035,0.0,1.0
1981-01-06 00:00:00,32.25,32.37,32.25,32.37,201600,0.1105483627,0.1109597055,0.1105483627,0.1109597055,45158445,0.0,1.0
1981-01-07 00:00:00,30.88,31.0,30.88,31.0,248600,0.1058521997,0.1062635425,0.1058521997,0.1062635425,55686455,0.0,1.0
1981-01-08 00:00:00,30.25,30.37,30.25,30.37,177800,0.1036926503,0.1041039931,0.1036926503,0.1041039931,39827239,0.0,1.0
1981-01-09 00:00:00,31.88,32.0,31.88,31.88,96000,0.1092800559,0.1096913987,0.1092800559,0.1092800559,21504021,0.0,1.0
1981-01-12 00:00:00,31.62,31.88,31.62,31.88,105800,0.1083888133,0.1092800559,0.1083888133,0.1092800559,23699223,0.0,1.0
1981-01-13 00:00:00,30.5,30.63,30.5,30.63,102900,0.1045496144,0.1049952357,0.1045496144,0.1049952357,23049623,0.0,1.0
1981-01-14 00:00:00,30.63,30.75,30.63,30.63,63800,0.1049952357,0.1054065784,0.1049952357,0.1049952357,14291214,0.0,1.0
1981-01-15 00:00:00,31.25,31.5,31.25,31.25,62800,0.1071205065,0.1079774706,0.1071205065,0.1071205065,14067214,0.0,1.0
1981-01-16 00:00:00,31.0,31.12,31.0,31.12,59800,0.1062635425,0.1066748852,0.1062635425,0.1066748852,13395213,0.0,1.0
1981-01-19 00:00:00,32.87,33.0,32.87,32.87,185600,0.1126736336,0.1131192549,0.1126736336,0.1126736336,41574441,0.0,1.0
1981-01-20 00:00:00,31.88,32.0,31.88,32.0,134300,0.1092800559,0.1096913987,0.1092800559,0.1096913987,30083230,0.0,1.0
1981-01-21 00:00:00,32.5,32.75,32.5,32.5,71000,0.1114053268,0.1122622908,0.1114053268,0.1114053268,15904015,0.0,1.0
1981-01-22 00:00:00,32.87,33.13,32.87,32.87,158700,0.1126736336,0.1135648762,0.1126736336,0.1126736336,35548835,0.0,1.0
1981-01-23 00:00:00,32.75,33.0,32.75,32.87,50100,0.1122622908,0.1131192549,0.1122622908,0.1126736336,11222411,0.0,1.0
1981-01-26 00:00:00,32.25,32.37,32.25,32.37,110000,0.1105483627,0.1109597055,0.1105483627,0.1109597055,24640024,0.0,1.0
1981-01-27 00:00:00,32.0,32.25,32.0,32.25,105800,0.1096913987,0.1105483627,0.1096913987,0.1105483627,23699223,0.0,1.0
1981-01-28 00:00:00,31.0,31.12,31.0,31.12,125700,0.1062635425,0.1066748852,0.1062635425,0.1066748852,28156828,0.0,1.0
1981-01-29 00:00:00,29.87,30.0,29.87,30.0,196000,0.102390065,0.1028356863,0.102390065,0.1028356863,43904043,0.0,1.0
1981-01-30 00:00:00,28.25,28.5,28.25,28.5,206200,0.0968369379,0.097693902,0.0968369379,0.097693902,46188846,0.0,1.0
1981-02-02 00:00:00,26.63,26.75,26.63,26.75,106100,0.0912838108,0.0916951536,0.0912838108,0.0916951536,23766423,0.0,1.0
1981-02-03 00:00:00,27.62,27.75,27.62,27.62,85500,0.0946773885,0.0951230098,0.0946773885,0.0946773885,19152019,0.0,1.0
1981-02-04 00:00:00,28.62,28.75,28.62,28.62,124400,0.0981052447,0.098550866,0.0981052447,0.0981052447,27865627,0.0,1.0
1981-02-05 00:00:00,28.62,28.87,28.62,28.62,35400,0.0981052447,0.0989622088,0.0981052447,0.0981052447,7929607,0.0,1.0
1981-02-06 00:00:00,28.75,28.87,28.75,28.75,61900,0.098550866,0.0989622088,0.098550866,0.098550866,13865613,0.0,1.0
1981-02-09 00:00:00,27.25,27.5,27.25,27.5,74800,0.0934090817,0.0942660457,0.0934090817,0.0942660457,16755216,0.0,1.0
1981-02-10 00:00:00,27.25,27.38,27.25,27.25,81900,0.0934090817,0.093854703,0.0934090817,0.0934090817,18345618,0.0,1.0
1981-02-11 00:00:00,26.37,26.5,26.37,26.5,61800,0.0903925682,0.0908381895,0.0903925682,0.0908381895,13843213,0.0,1.0
1981-02-12 00:00:00,26.13,26.25,26.13,26.25,65000,0.0895698827,0.0899812255,0.0895698827,0.0899812255,14560014,0.0,1.0
1981-02-13 00:00:00,25.5,25.75,25.5,25.75,49800,0.0874103333,0.0882672974,0.0874103333,0.0882672974,11155211,0.0,1.0
1981-02-17 00:00:00,26.13,26.25,26.13,26.13,54800,0.0895698827,0.0899812255,0.0895698827,0.0895698827,12275212,0.0,1.0
1981-02-18 00:00:00,27.25,27.5,27.25,27.25,85900,0.0934090817,0.0942660457,0.0934090817,0.0934090817,19241619,0.0,1.0
1981-02-19 00:00:00,25.63,25.75,25.63,25.75,99600,0.0878559546,0.0882672974,0.0878559546,0.0882672974,22310422,0.0,1.0
