date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2014-05-22 00:00:00,20.9,22.8,20.24,21.75,84449700,18.3159164234,19.9809997346,17.7375190626,19.0608221152,84449700,0.0,1.0
2014-05-23 00:00:00,20.1,21.25,19.94,21.25,20890300,17.6148287134,18.6226422965,17.4746111714,18.6226422965,20890300,0.0,1.0
2014-05-27 00:00:00,22.97,22.98,20.25,20.28,15338100,20.129980873,20.1387444693,17.746282659,17.7725734481,15338100,0.0,1.0
2014-05-28 00:00:00,24.78,25.3,22.8,22.98,16783000,21.7161918168,22.1718988283,19.9809997346,20.1387444693,16783000,0.0,1.0
2014-05-29 00:00:00,25.4,25.69,24.24,25.04,8525900,22.259534792,22.5136790869,21.2429576126,21.9440453225,8525900,0.0,1.0
2014-05-30 00:00:00,25.0,25.56,23.79,25.27,6302800,21.908990937,22.399752334,20.8485957757,22.1456080392,6302800,0.0,1.0
2014-06-02 00:00:00,24.6,25.44,24.07,25.4,3808800,21.558447082,22.2945891775,21.0939764742,22.259534792,3808800,0.0,1.0
2014-06-03 00:00:00,25.1,25.25,24.03,24.17,3388500,21.9966269008,22.1280808464,21.0589220887,21.1816124379,3388500,0.0,1.0
2014-06-04 00:00:00,24.54,25.28,24.44,24.99,2990800,21.5058655038,22.1543716355,21.4182295401,21.9002273407,2990800,0.0,1.0
2014-06-05 00:00:00,25.78,26.75,24.6,24.8,7933500,22.5925514543,23.4426203026,21.558447082,21.7337190095,7933500,0.0,1.0
2014-06-06 00:00:00,26.58,27.04,26.31,26.5,4317500,23.2936391643,23.6967645975,23.0570220621,23.2235303933,4317500,0.0,1.0
2014-06-09 00:00:00,28.43,29.09,26.58,27.0,10638600,24.9149044936,25.4933018543,23.2936391643,23.661710212,10638600,0.0,1.0
2014-06-10 00:00:00,28.35,28.86,27.7,28.82,5617200,24.8447957226,25.2917391377,24.2751619582,25.2566847522,5617200,0.0,1.0
2014-06-11 00:00:00,29.0,29.49,28.1,28.1,6555600,25.414429487,25.8438457093,24.6257058132,24.6257058132,6555600,0.0,1.0
2014-06-12 00:00:00,27.17,29.6,26.34,29.59,9159600,23.8106913504,25.9402452695,23.0833128513,25.9314816731,9159600,0.0,1.0
2014-06-13 00:00:00,27.79,28.2,27.13,27.68,5161800,24.3540343256,24.713341777,23.7756369649,24.2576347655,5161800,0.0,1.0
2014-06-16 00:00:00,26.89,27.44,26.38,27.22,6160000,23.5653106519,24.0473084525,23.1183672368,23.8545093322,6160000,0.0,1.0
2014-06-17 00:00:00,27.019,27.45,26.63,27.22,3652000,23.6783610451,24.0560720489,23.3374571461,23.8545093322,3652000,0.0,1.0
2014-06-18 00:00:00,26.52,27.89,26.03,27.44,5278300,23.241057586,24.4416702894,22.8116413636,24.0473084525,5278300,0.0,1.0
2014-06-19 00:00:00,25.83,27.0,25.8,27.0,3716900,22.6363694361,23.661710212,22.610078647,23.661710212,3716900,0.0,1.0
2014-06-20 00:00:00,25.45,25.97,24.92,25.75,7613400,22.3033527739,22.7590597854,21.838882166,22.5662606652,7613400,0.0,1.0
2014-06-23 00:00:00,26.37,26.46,25.1,25.11,5590900,23.1096036404,23.1884760078,21.9966269008,22.0053904972,5590900,0.0,1.0
2014-06-24 00:00:00,27.04,27.34,26.51,26.51,5737700,23.6967645975,23.9596724887,23.2322939896,23.2322939896,5737700,0.0,1.0
2014-06-25 00:00:00,27.07,27.35,26.45,27.25,1923600,23.7230553866,23.9684360851,23.1797124114,23.8808001214,1923600,0.0,1.0
2014-06-26 00:00:00,28.3,28.35,26.81,27.14,3622300,24.8009777407,24.8447957226,23.4952018809,23.7844005613,3622300,0.0,1.0
2014-06-27 00:00:00,28.01,28.5,27.71,28.36,3066300,24.5468334459,24.9762496682,24.2839255546,24.853559319,3066300,0.0,1.0
2014-06-30 00:00:00,28.51,28.53,27.68,28.17,3986200,24.9850132646,25.0025404574,24.2576347655,24.6870509879,3986200,0.0,1.0
2014-07-01 00:00:00,29.69,31.22,28.8601,29.0,12595400,26.0191176368,27.3599478822,25.2918267737,25.414429487,12595400,0.0,1.0
